n-plet	method	O-information	alpha	beta
Z_syn-Z_red-X1-X2	THOI	0.4413560152053833	0.05	0.1
Z_syn-Z_red-X1-X2	GCMI	1.6151542125376732	0.05	0.2
Z_syn-Z_red-X1-X2	NPEET	4.290667169607202	0.05	0.2
Z_syn-Z_red-X1-X2	THOI	1.1195392370224	0.05	0.2
Z_syn-Z_red-X1-X2	GCMI	2.2080184777935816	0.05	0.3
Z_syn-Z_red-X1-X2	NPEET	4.4763577073717515	0.05	0.3
Z_syn-Z_red-X1-X2	THOI	1.5304585456848145	0.05	0.3
Z_syn-Z_red-X1-X2	GCMI	2.6510896274898923	0.05	0.4
Z_syn-Z_red-X1-X2	NPEET	4.618088480619829	0.05	0.4
Z_syn-Z_red-X1-X2	THOI	1.8375985383987428	0.05	0.4
Z_syn-Z_red-X1-X2	GCMI	2.9926114883643002	0.05	0.5
Z_syn-Z_red-X1-X2	NPEET	4.743869006279345	0.05	0.5
Z_syn-Z_red-X1-X2	THOI	2.074268174171448	0.05	0.5
Z_syn-Z_red-X1-X2	GCMI	3.2908533370096777	0.05	0.6
Z_syn-Z_red-X1-X2	NPEET	4.823992668913942	0.05	0.6
Z_syn-Z_red-X1-X2	THOI	2.2809966564178468	0.05	0.6
Z_syn-Z_red-X1-X2	GCMI	3.5124605655370496	0.05	0.7
Z_syn-Z_red-X1-X2	NPEET	4.897165831753708	0.05	0.7
Z_syn-Z_red-X1-X2	THOI	2.4346303224563597	0.05	0.7
Z_syn-Z_red-X1-X2	GCMI	3.755001210904753	0.05	0.8
Z_syn-Z_red-X1-X2	NPEET	4.968244734463185	0.05	0.8
Z_syn-Z_red-X1-X2	THOI	2.6026280164718627	0.05	0.8
Z_syn-Z_red-X1-X2	GCMI	3.9285221978963465	0.05	0.9
Z_syn-Z_red-X1-X2	NPEET	5.024359602230101	0.05	0.9
Z_syn-Z_red-X1-X2	THOI	2.723060393333435	0.05	0.9
Z_syn-Z_red-X1-X2	GCMI	3.967796654667269	0.05	0.91
Z_syn-Z_red-X1-X2	NPEET	5.041003064935703	0.05	0.91
Z_syn-Z_red-X1-X2	THOI	2.750221085548401	0.05	0.91
Z_syn-Z_red-X1-X2	GCMI	3.9665053065985196	0.05	0.92
Z_syn-Z_red-X1-X2	NPEET	5.043828893982043	0.05	0.92
Z_syn-Z_red-X1-X2	THOI	2.749337673187256	0.05	0.92
Z_syn-Z_red-X1-X2	GCMI	3.9910526691346364	0.05	0.93
Z_syn-Z_red-X1-X2	NPEET	5.045260292588511	0.05	0.93
Z_syn-Z_red-X1-X2	THOI	2.7660844326019287	0.05	0.93
Z_syn-Z_red-X1-X2	GCMI	3.999070017684091	0.05	0.94
Z_syn-Z_red-X1-X2	NPEET	5.056934962905499	0.05	0.94
Z_syn-Z_red-X1-X2	THOI	2.7720178365707397	0.05	0.94
Z_syn-Z_red-X1-X2	GCMI	4.022266347087116	0.05	0.95
Z_syn-Z_red-X1-X2	NPEET	5.06499856436647	0.05	0.95
Z_syn-Z_red-X1-X2	THOI	2.7879486799240114	0.05	0.95
Z_syn-Z_red-X1-X2	GCMI	4.043630301754997	0.05	0.96
Z_syn-Z_red-X1-X2	NPEET	5.064130654049442	0.05	0.96
Z_syn-Z_red-X1-X2	THOI	2.8027187824249267	0.05	0.96
Z_syn-Z_red-X1-X2	GCMI	4.056984499057741	0.05	0.97
Z_syn-Z_red-X1-X2	NPEET	5.066266497411538	0.05	0.97
Z_syn-Z_red-X1-X2	THOI	2.8121915102005004	0.05	0.97
Z_syn-Z_red-X1-X2	GCMI	4.075876737046032	0.05	0.98
Z_syn-Z_red-X1-X2	NPEET	5.078060154998115	0.05	0.98
Z_syn-Z_red-X1-X2	THOI	2.8250420808792116	0.05	0.98
Z_syn-Z_red-X1-X2	GCMI	4.108261552331238	0.05	0.99
Z_syn-Z_red-X1-X2	NPEET	5.09185823597316	0.05	0.99
Z_syn-Z_red-X1-X2	THOI	2.84756817817688	0.05	0.99
Z_syn-Z_red-X1-X2	GCMI	4.090807211751612	0.05	1.0
Z_syn-Z_red-X1-X2	NPEET	5.105509987090433	0.05	1.0
Z_syn-Z_red-X1-X2	THOI	2.8356325387954713	0.05	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.27681091947156744	0.06	0.01
Z_syn-Z_red-X1-X2	NPEET	4.398667110027437	0.06	0.01
Z_syn-Z_red-X1-X2	THOI	-0.19187110662460327	0.06	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.38059444218319094	0.06	0.02
Z_syn-Z_red-X1-X2	NPEET	3.910883370083539	0.06	0.02
Z_syn-Z_red-X1-X2	THOI	-0.26380845308303835	0.06	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.45105381262770383	0.06	0.03
Z_syn-Z_red-X1-X2	NPEET	3.6989003094254977	0.06	0.03
Z_syn-Z_red-X1-X2	THOI	-0.31264687776565553	0.06	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.40315705563666543	0.06	0.04
Z_syn-Z_red-X1-X2	NPEET	3.610275056530431	0.06	0.04
Z_syn-Z_red-X1-X2	THOI	-0.2794473052024841	0.06	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.297920622368307	0.06	0.05
Z_syn-Z_red-X1-X2	NPEET	3.595087822634304	0.06	0.05
Z_syn-Z_red-X1-X2	THOI	-0.2065040349960327	0.06	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.16017142465762202	0.06	0.06
Z_syn-Z_red-X1-X2	NPEET	3.6031251367286954	0.06	0.06
Z_syn-Z_red-X1-X2	THOI	-0.11102211475372314	0.06	0.06
Z_syn-Z_red-X1-X2	GCMI	0.010415992288443032	0.06	0.07
Z_syn-Z_red-X1-X2	NPEET	3.625574896504444	0.06	0.07
Z_syn-Z_red-X1-X2	THOI	0.00721890926361084	0.06	0.07
Z_syn-Z_red-X1-X2	GCMI	0.13903934778342858	0.06	0.08
Z_syn-Z_red-X1-X2	NPEET	3.6654590689467548	0.06	0.08
Z_syn-Z_red-X1-X2	THOI	0.09637292623519897	0.06	0.08
Z_syn-Z_red-X1-X2	GCMI	0.28053044817864115	0.06	0.09
Z_syn-Z_red-X1-X2	NPEET	3.6958564856028273	0.06	0.09
Z_syn-Z_red-X1-X2	THOI	0.1944490909576416	0.06	0.09
Z_syn-Z_red-X1-X2	GCMI	0.40287196354116706	0.06	0.1
Z_syn-Z_red-X1-X2	NPEET	3.7423053356364577	0.06	0.1
Z_syn-Z_red-X1-X2	THOI	0.27924814224243166	0.06	0.1
Z_syn-Z_red-X1-X2	GCMI	1.3373057730755578	0.06	0.2
Z_syn-Z_red-X1-X2	NPEET	4.018735615119199	0.06	0.2
Z_syn-Z_red-X1-X2	THOI	0.9269522428512573	0.06	0.2
Z_syn-Z_red-X1-X2	GCMI	1.930349507693754	0.06	0.3
Z_syn-Z_red-X1-X2	NPEET	4.203163363124134	0.06	0.3
Z_syn-Z_red-X1-X2	THOI	1.337997603416443	0.06	0.3
Z_syn-Z_red-X1-X2	GCMI	2.3747351894230966	0.06	0.4
Z_syn-Z_red-X1-X2	NPEET	4.345454791815414	0.06	0.4
Z_syn-Z_red-X1-X2	THOI	1.6460515022277833	0.06	0.4
Z_syn-Z_red-X1-X2	GCMI	2.7131468679135042	0.06	0.5
Z_syn-Z_red-X1-X2	NPEET	4.439910330420672	0.06	0.5
Z_syn-Z_red-X1-X2	THOI	1.8805577278137207	0.06	0.5
Z_syn-Z_red-X1-X2	GCMI	3.001670816897297	0.06	0.6
Z_syn-Z_red-X1-X2	NPEET	4.540918186077534	0.06	0.6
Z_syn-Z_red-X1-X2	THOI	2.0806180000305177	0.06	0.6
Z_syn-Z_red-X1-X2	GCMI	3.24384077488124	0.06	0.7
Z_syn-Z_red-X1-X2	NPEET	4.619591935198727	0.06	0.7
Z_syn-Z_red-X1-X2	THOI	2.2484583616256715	0.06	0.7
Z_syn-Z_red-X1-X2	GCMI	3.4450086228744388	0.06	0.8
Z_syn-Z_red-X1-X2	NPEET	4.681539617575596	0.06	0.8
Z_syn-Z_red-X1-X2	THOI	2.387969708442688	0.06	0.8
Z_syn-Z_red-X1-X2	GCMI	3.650165447740913	0.06	0.9
Z_syn-Z_red-X1-X2	NPEET	4.760670635050041	0.06	0.9
Z_syn-Z_red-X1-X2	THOI	2.5301706075668333	0.06	0.9
Z_syn-Z_red-X1-X2	GCMI	3.6519922070152027	0.06	0.91
Z_syn-Z_red-X1-X2	NPEET	4.748116316900058	0.06	0.91
Z_syn-Z_red-X1-X2	THOI	2.5314286947250366	0.06	0.91
Z_syn-Z_red-X1-X2	GCMI	3.677914421997227	0.06	0.92
Z_syn-Z_red-X1-X2	NPEET	4.757446868464776	0.06	0.92
Z_syn-Z_red-X1-X2	THOI	2.5493002414703367	0.06	0.92
Z_syn-Z_red-X1-X2	GCMI	3.6922907954957926	0.06	0.93
Z_syn-Z_red-X1-X2	NPEET	4.7655870365799355	0.06	0.93
Z_syn-Z_red-X1-X2	THOI	2.5591212272644044	0.06	0.93
Z_syn-Z_red-X1-X2	GCMI	3.719719069877742	0.06	0.94
Z_syn-Z_red-X1-X2	NPEET	4.7765504920122215	0.06	0.94
Z_syn-Z_red-X1-X2	THOI	2.578504133224487	0.06	0.94
Z_syn-Z_red-X1-X2	GCMI	3.7267831898557637	0.06	0.95
Z_syn-Z_red-X1-X2	NPEET	4.780592585425651	0.06	0.95
Z_syn-Z_red-X1-X2	THOI	2.583097743988037	0.06	0.95
Z_syn-Z_red-X1-X2	GCMI	3.7368491124742533	0.06	0.96
Z_syn-Z_red-X1-X2	NPEET	4.784595505365475	0.06	0.96
Z_syn-Z_red-X1-X2	THOI	2.590228962898254	0.06	0.96
Z_syn-Z_red-X1-X2	GCMI	3.761957354819219	0.06	0.97
Z_syn-Z_red-X1-X2	NPEET	4.7921377121992865	0.06	0.97
Z_syn-Z_red-X1-X2	THOI	2.6075451612472533	0.06	0.97
Z_syn-Z_red-X1-X2	GCMI	3.7691123608582244	0.06	0.98
Z_syn-Z_red-X1-X2	NPEET	4.806435289297918	0.06	0.98
Z_syn-Z_red-X1-X2	THOI	2.612465190887451	0.06	0.98
Z_syn-Z_red-X1-X2	GCMI	3.7822999693493777	0.06	0.99
Z_syn-Z_red-X1-X2	NPEET	4.823688567428694	0.06	0.99
Z_syn-Z_red-X1-X2	THOI	2.621710515022278	0.06	0.99
Z_syn-Z_red-X1-X2	GCMI	3.8164570941946314	0.06	1.0
Z_syn-Z_red-X1-X2	NPEET	4.83642953340343	0.06	1.0
Z_syn-Z_red-X1-X2	THOI	2.6451138973236086	0.06	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.2775080693951878	0.07	0.01
Z_syn-Z_red-X1-X2	NPEET	4.352647591604981	0.07	0.01
Z_syn-Z_red-X1-X2	THOI	-0.1923545479774475	0.07	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.351708371634467	0.07	0.02
Z_syn-Z_red-X1-X2	NPEET	3.8652063329290227	0.07	0.02
Z_syn-Z_red-X1-X2	THOI	-0.24378596544265746	0.07	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.43623200692417397	0.07	0.03
Z_syn-Z_red-X1-X2	NPEET	3.5925917117233555	0.07	0.03
Z_syn-Z_red-X1-X2	THOI	-0.30237363576889037	0.07	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.44943862368892484	0.07	0.04
Z_syn-Z_red-X1-X2	NPEET	3.487874599225443	0.07	0.04
Z_syn-Z_red-X1-X2	THOI	-0.31152762174606324	0.07	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.3678803343886449	0.07	0.05
Z_syn-Z_red-X1-X2	NPEET	3.4434546131698696	0.07	0.05
Z_syn-Z_red-X1-X2	THOI	-0.2549952268600464	0.07	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.2752249517396782	0.07	0.06
Z_syn-Z_red-X1-X2	NPEET	3.4277452209252424	0.07	0.06
Z_syn-Z_red-X1-X2	THOI	-0.19077229499816895	0.07	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.15363191793442504	0.07	0.07
Z_syn-Z_red-X1-X2	NPEET	3.4359642919733573	0.07	0.07
Z_syn-Z_red-X1-X2	THOI	-0.1064904808998108	0.07	0.07
Z_syn-Z_red-X1-X2	GCMI	-0.032549306101871345	0.07	0.08
Z_syn-Z_red-X1-X2	NPEET	3.463819553116893	0.07	0.08
Z_syn-Z_red-X1-X2	THOI	-0.022561252117156982	0.07	0.08
Z_syn-Z_red-X1-X2	GCMI	0.10590028592428471	0.07	0.09
Z_syn-Z_red-X1-X2	NPEET	3.497854159307552	0.07	0.09
Z_syn-Z_red-X1-X2	THOI	0.07340260744094848	0.07	0.09
Z_syn-Z_red-X1-X2	GCMI	0.2233483091446274	0.07	0.1
Z_syn-Z_red-X1-X2	NPEET	3.5245448942003756	0.07	0.1
Z_syn-Z_red-X1-X2	THOI	0.15481340885162354	0.07	0.1
Z_syn-Z_red-X1-X2	GCMI	1.1227192671905273	0.07	0.2
Z_syn-Z_red-X1-X2	NPEET	3.785883929030594	0.07	0.2
Z_syn-Z_red-X1-X2	THOI	0.7782093286514282	0.07	0.2
Z_syn-Z_red-X1-X2	GCMI	1.7179246695811579	0.07	0.3
Z_syn-Z_red-X1-X2	NPEET	3.9725519241793856	0.07	0.3
Z_syn-Z_red-X1-X2	THOI	1.1907721042633057	0.07	0.3
Z_syn-Z_red-X1-X2	GCMI	2.134918982440842	0.07	0.4
Z_syn-Z_red-X1-X2	NPEET	4.10844177438004	0.07	0.4
Z_syn-Z_red-X1-X2	THOI	1.4798513174057006	0.07	0.4
Z_syn-Z_red-X1-X2	GCMI	2.4697981499658086	0.07	0.5
Z_syn-Z_red-X1-X2	NPEET	4.2232747090194795	0.07	0.5
Z_syn-Z_red-X1-X2	THOI	1.711891531944275	0.07	0.5
Z_syn-Z_red-X1-X2	GCMI	2.7466070145558406	0.07	0.6
Z_syn-Z_red-X1-X2	NPEET	4.305398590385066	0.07	0.6
Z_syn-Z_red-X1-X2	THOI	1.9037228107452393	0.07	0.6
Z_syn-Z_red-X1-X2	GCMI	2.9883212191301425	0.07	0.7
Z_syn-Z_red-X1-X2	NPEET	4.383579379058025	0.07	0.7
Z_syn-Z_red-X1-X2	THOI	2.071403694152832	0.07	0.7
Z_syn-Z_red-X1-X2	GCMI	3.2049970948460507	0.07	0.8
Z_syn-Z_red-X1-X2	NPEET	4.449563215703035	0.07	0.8
Z_syn-Z_red-X1-X2	THOI	2.221497678756714	0.07	0.8
Z_syn-Z_red-X1-X2	GCMI	3.392779654818424	0.07	0.9
Z_syn-Z_red-X1-X2	NPEET	4.510443214754504	0.07	0.9
Z_syn-Z_red-X1-X2	THOI	2.351701259613037	0.07	0.9
Z_syn-Z_red-X1-X2	GCMI	3.4130635583185076	0.07	0.91
Z_syn-Z_red-X1-X2	NPEET	4.523303596148158	0.07	0.91
Z_syn-Z_red-X1-X2	THOI	2.365648126602173	0.07	0.91
Z_syn-Z_red-X1-X2	GCMI	3.4345736802269506	0.07	0.92
Z_syn-Z_red-X1-X2	NPEET	4.522656061253225	0.07	0.92
Z_syn-Z_red-X1-X2	THOI	2.3806076288223266	0.07	0.92
Z_syn-Z_red-X1-X2	GCMI	3.45868108378428	0.07	0.93
Z_syn-Z_red-X1-X2	NPEET	4.545097160219002	0.07	0.93
Z_syn-Z_red-X1-X2	THOI	2.397308039665222	0.07	0.93
Z_syn-Z_red-X1-X2	GCMI	3.4452084620884045	0.07	0.94
Z_syn-Z_red-X1-X2	NPEET	4.5340432943341415	0.07	0.94
Z_syn-Z_red-X1-X2	THOI	2.3878570556640626	0.07	0.94
Z_syn-Z_red-X1-X2	GCMI	3.4645600209263554	0.07	0.95
Z_syn-Z_red-X1-X2	NPEET	4.552321462042242	0.07	0.95
Z_syn-Z_red-X1-X2	THOI	2.4013790607452394	0.07	0.95
Z_syn-Z_red-X1-X2	GCMI	3.500532038199097	0.07	0.96
Z_syn-Z_red-X1-X2	NPEET	4.5503564591711125	0.07	0.96
Z_syn-Z_red-X1-X2	THOI	2.4261613368988035	0.07	0.96
Z_syn-Z_red-X1-X2	GCMI	3.5055820767922348	0.07	0.97
Z_syn-Z_red-X1-X2	NPEET	4.567505881135251	0.07	0.97
Z_syn-Z_red-X1-X2	THOI	2.4296647787094114	0.07	0.97
Z_syn-Z_red-X1-X2	GCMI	3.5187031783474985	0.07	0.98
Z_syn-Z_red-X1-X2	NPEET	4.571524723958619	0.07	0.98
Z_syn-Z_red-X1-X2	THOI	2.4390081405639648	0.07	0.98
Z_syn-Z_red-X1-X2	GCMI	3.5475139124403654	0.07	0.99
Z_syn-Z_red-X1-X2	NPEET	4.581825303669798	0.07	0.99
Z_syn-Z_red-X1-X2	THOI	2.4588717937469484	0.07	0.99
Z_syn-Z_red-X1-X2	GCMI	3.553076835632672	0.07	1.0
Z_syn-Z_red-X1-X2	NPEET	4.611080552402023	0.07	1.0
Z_syn-Z_red-X1-X2	THOI	2.4626325368881226	0.07	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.28070378883917246	0.08	0.01
Z_syn-Z_red-X1-X2	NPEET	4.314197970327645	0.08	0.01
Z_syn-Z_red-X1-X2	THOI	-0.19456956386566163	0.08	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.31233814578326624	0.08	0.02
Z_syn-Z_red-X1-X2	NPEET	3.8181356755210087	0.08	0.02
Z_syn-Z_red-X1-X2	THOI	-0.21649670600891113	0.08	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.4151475238879267	0.08	0.03
Z_syn-Z_red-X1-X2	NPEET	3.520114351107206	0.08	0.03
Z_syn-Z_red-X1-X2	THOI	-0.2877590775489807	0.08	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.44895396715081093	0.08	0.04
Z_syn-Z_red-X1-X2	NPEET	3.3891903418290448	0.08	0.04
Z_syn-Z_red-X1-X2	THOI	-0.3111914396286011	0.08	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.43508078354132096	0.08	0.05
Z_syn-Z_red-X1-X2	NPEET	3.3161806033492125	0.08	0.05
Z_syn-Z_red-X1-X2	THOI	-0.3015755772590637	0.08	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.3405062726919073	0.08	0.06
Z_syn-Z_red-X1-X2	NPEET	3.300728376189204	0.08	0.06
Z_syn-Z_red-X1-X2	THOI	-0.23602170944213868	0.08	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.2539374107028017	0.08	0.07
Z_syn-Z_red-X1-X2	NPEET	3.2948775324420283	0.08	0.07
Z_syn-Z_red-X1-X2	THOI	-0.17601691484451293	0.08	0.07
Z_syn-Z_red-X1-X2	GCMI	-0.15993757317022989	0.08	0.08
Z_syn-Z_red-X1-X2	NPEET	3.2999938840442953	0.08	0.08
Z_syn-Z_red-X1-X2	THOI	-0.11086133718490601	0.08	0.08
Z_syn-Z_red-X1-X2	GCMI	-0.0299220193531875	0.08	0.09
Z_syn-Z_red-X1-X2	NPEET	3.3338187854513444	0.08	0.09
Z_syn-Z_red-X1-X2	THOI	-0.020740318298339843	0.08	0.09
Z_syn-Z_red-X1-X2	GCMI	0.07115244246165017	0.08	0.1
Z_syn-Z_red-X1-X2	NPEET	3.3498193839357753	0.08	0.1
Z_syn-Z_red-X1-X2	THOI	0.04931783676147461	0.08	0.1
Z_syn-Z_red-X1-X2	GCMI	0.9382127084576979	0.08	0.2
Z_syn-Z_red-X1-X2	NPEET	3.5958158240255735	0.08	0.2
Z_syn-Z_red-X1-X2	THOI	0.6503090858459473	0.08	0.2
Z_syn-Z_red-X1-X2	GCMI	1.51907870865733	0.08	0.3
Z_syn-Z_red-X1-X2	NPEET	3.764683667609372	0.08	0.3
Z_syn-Z_red-X1-X2	THOI	1.0529486417770386	0.08	0.3
Z_syn-Z_red-X1-X2	GCMI	1.9328714231632187	0.08	0.4
Z_syn-Z_red-X1-X2	NPEET	3.911616789856758	0.08	0.4
Z_syn-Z_red-X1-X2	THOI	1.3397313117980958	0.08	0.4
Z_syn-Z_red-X1-X2	GCMI	2.2640498691541007	0.08	0.5
Z_syn-Z_red-X1-X2	NPEET	4.010616989304195	0.08	0.5
Z_syn-Z_red-X1-X2	THOI	1.5693040132522582	0.08	0.5
Z_syn-Z_red-X1-X2	GCMI	2.5517607620221616	0.08	0.6
Z_syn-Z_red-X1-X2	NPEET	4.104881809813257	0.08	0.6
Z_syn-Z_red-X1-X2	THOI	1.7687807559967041	0.08	0.6
Z_syn-Z_red-X1-X2	GCMI	2.7820387269144624	0.08	0.7
Z_syn-Z_red-X1-X2	NPEET	4.180896920140173	0.08	0.7
Z_syn-Z_red-X1-X2	THOI	1.9282301664352417	0.08	0.7
Z_syn-Z_red-X1-X2	GCMI	2.993720337810231	0.08	0.8
Z_syn-Z_red-X1-X2	NPEET	4.257058973827515	0.08	0.8
Z_syn-Z_red-X1-X2	THOI	2.0750516414642335	0.08	0.8
Z_syn-Z_red-X1-X2	GCMI	3.1877083517619935	0.08	0.9
Z_syn-Z_red-X1-X2	NPEET	4.314160606860488	0.08	0.9
Z_syn-Z_red-X1-X2	THOI	2.209523415565491	0.08	0.9
Z_syn-Z_red-X1-X2	GCMI	3.1917786532136936	0.08	0.91
Z_syn-Z_red-X1-X2	NPEET	4.3242224954106945	0.08	0.91
Z_syn-Z_red-X1-X2	THOI	2.212344241142273	0.08	0.91
Z_syn-Z_red-X1-X2	GCMI	3.2173364098702324	0.08	0.92
Z_syn-Z_red-X1-X2	NPEET	4.326222948531588	0.08	0.92
Z_syn-Z_red-X1-X2	THOI	2.2300885200500487	0.08	0.92
Z_syn-Z_red-X1-X2	GCMI	3.2301894326884066	0.08	0.93
Z_syn-Z_red-X1-X2	NPEET	4.330552238442917	0.08	0.93
Z_syn-Z_red-X1-X2	THOI	2.2389597415924074	0.08	0.93
Z_syn-Z_red-X1-X2	GCMI	3.2591698437141448	0.08	0.94
Z_syn-Z_red-X1-X2	NPEET	4.343576528748408	0.08	0.94
Z_syn-Z_red-X1-X2	THOI	2.2590025424957276	0.08	0.94
Z_syn-Z_red-X1-X2	GCMI	3.256052772455985	0.08	0.95
Z_syn-Z_red-X1-X2	NPEET	4.348349474374091	0.08	0.95
Z_syn-Z_red-X1-X2	THOI	2.2567487001419066	0.08	0.95
Z_syn-Z_red-X1-X2	GCMI	3.2761692096583017	0.08	0.96
Z_syn-Z_red-X1-X2	NPEET	4.348840788284354	0.08	0.96
Z_syn-Z_red-X1-X2	THOI	2.2708121061325075	0.08	0.96
Z_syn-Z_red-X1-X2	GCMI	3.302647849822756	0.08	0.97
Z_syn-Z_red-X1-X2	NPEET	4.373393436570398	0.08	0.97
Z_syn-Z_red-X1-X2	THOI	2.289296555519104	0.08	0.97
Z_syn-Z_red-X1-X2	GCMI	3.3177657172385664	0.08	0.98
Z_syn-Z_red-X1-X2	NPEET	4.364751332130834	0.08	0.98
Z_syn-Z_red-X1-X2	THOI	2.2996262311935425	0.08	0.98
Z_syn-Z_red-X1-X2	GCMI	3.3208593758894978	0.08	0.99
Z_syn-Z_red-X1-X2	NPEET	4.3868267537558	0.08	0.99
Z_syn-Z_red-X1-X2	THOI	2.3018678188323975	0.08	0.99
Z_syn-Z_red-X1-X2	GCMI	3.3470803667577584	0.08	1.0
Z_syn-Z_red-X1-X2	NPEET	4.403638803639031	0.08	1.0
Z_syn-Z_red-X1-X2	THOI	2.319844102859497	0.08	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.2918464265658769	0.09	0.01
Z_syn-Z_red-X1-X2	NPEET	4.265313765220553	0.09	0.01
Z_syn-Z_red-X1-X2	THOI	-0.20229291915893555	0.09	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.2965902728004486	0.09	0.02
Z_syn-Z_red-X1-X2	NPEET	3.7719139700002513	0.09	0.02
Z_syn-Z_red-X1-X2	THOI	-0.2055812120437622	0.09	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.3811507175874801	0.09	0.03
Z_syn-Z_red-X1-X2	NPEET	3.4868400629320306	0.09	0.03
Z_syn-Z_red-X1-X2	THOI	-0.2641938328742981	0.09	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.4294160004693923	0.09	0.04
Z_syn-Z_red-X1-X2	NPEET	3.328340178724364	0.09	0.04
Z_syn-Z_red-X1-X2	THOI	-0.2976483702659607	0.09	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.45097407626732255	0.09	0.05
Z_syn-Z_red-X1-X2	NPEET	3.234581753784473	0.09	0.05
Z_syn-Z_red-X1-X2	THOI	-0.31259176731109617	0.09	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.3929658456130536	0.09	0.06
Z_syn-Z_red-X1-X2	NPEET	3.1907864227892837	0.09	0.06
Z_syn-Z_red-X1-X2	THOI	-0.2723832130432129	0.09	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.3373879096416227	0.09	0.07
Z_syn-Z_red-X1-X2	NPEET	3.1613477779486785	0.09	0.07
Z_syn-Z_red-X1-X2	THOI	-0.23386013507843018	0.09	0.07
Z_syn-Z_red-X1-X2	GCMI	-0.2389113233110832	0.09	0.08
Z_syn-Z_red-X1-X2	NPEET	3.170388472729111	0.09	0.08
Z_syn-Z_red-X1-X2	THOI	-0.16560144424438478	0.09	0.08
Z_syn-Z_red-X1-X2	GCMI	-0.14432120922020966	0.09	0.09
Z_syn-Z_red-X1-X2	NPEET	3.185758252098739	0.09	0.09
Z_syn-Z_red-X1-X2	THOI	-0.10003732442855835	0.09	0.09
Z_syn-Z_red-X1-X2	GCMI	-0.05003607398014851	0.09	0.1
Z_syn-Z_red-X1-X2	NPEET	3.1993742500211484	0.09	0.1
Z_syn-Z_red-X1-X2	THOI	-0.03468257188796997	0.09	0.1
Z_syn-Z_red-X1-X2	GCMI	0.780028075192797	0.09	0.2
Z_syn-Z_red-X1-X2	NPEET	3.4146542697304922	0.09	0.2
Z_syn-Z_red-X1-X2	THOI	0.5406771421432495	0.09	0.2
Z_syn-Z_red-X1-X2	GCMI	1.3307559166192124	0.09	0.3
Z_syn-Z_red-X1-X2	NPEET	3.5928302763312034	0.09	0.3
Z_syn-Z_red-X1-X2	THOI	0.922407603263855	0.09	0.3
Z_syn-Z_red-X1-X2	GCMI	1.7618319965009572	0.09	0.4
Z_syn-Z_red-X1-X2	NPEET	3.735540042665258	0.09	0.4
Z_syn-Z_red-X1-X2	THOI	1.2211942672729492	0.09	0.4
Z_syn-Z_red-X1-X2	GCMI	2.1019642290434004	0.09	0.5
Z_syn-Z_red-X1-X2	NPEET	3.8399492575259435	0.09	0.5
Z_syn-Z_red-X1-X2	THOI	1.4569457530975343	0.09	0.5
Z_syn-Z_red-X1-X2	GCMI	2.363463547834829	0.09	0.6
Z_syn-Z_red-X1-X2	NPEET	3.9318621204046202	0.09	0.6
Z_syn-Z_red-X1-X2	THOI	1.6381981134414674	0.09	0.6
Z_syn-Z_red-X1-X2	GCMI	2.602502438875944	0.09	0.7
Z_syn-Z_red-X1-X2	NPEET	3.996557647918106	0.09	0.7
Z_syn-Z_red-X1-X2	THOI	1.8038834571838378	0.09	0.7
Z_syn-Z_red-X1-X2	GCMI	2.816785761446059	0.09	0.8
Z_syn-Z_red-X1-X2	NPEET	4.071493213309893	0.09	0.8
Z_syn-Z_red-X1-X2	THOI	1.952403736114502	0.09	0.8
Z_syn-Z_red-X1-X2	GCMI	2.975714021149116	0.09	0.9
Z_syn-Z_red-X1-X2	NPEET	4.129280218566097	0.09	0.9
Z_syn-Z_red-X1-X2	THOI	2.0625723361968995	0.09	0.9
Z_syn-Z_red-X1-X2	GCMI	3.000672243350631	0.09	0.91
Z_syn-Z_red-X1-X2	NPEET	4.1464427793356196	0.09	0.91
