n-plet	method	O-information	alpha	beta
Z_syn-Z_red-X1-X2	GCMI	1.6072046138195772	0.05	0.2
Z_syn-Z_red-X1-X2	NPEET	6.170329681298197	0.05	0.2
Z_syn-Z_red-X1-X2	THOI	1.1140272855758666	0.05	0.2
Z_syn-Z_red-X1-X2	GCMI	2.2109820683781543	0.05	0.3
Z_syn-Z_red-X1-X2	NPEET	6.460288461828509	0.05	0.3
Z_syn-Z_red-X1-X2	THOI	1.5324756860733033	0.05	0.3
Z_syn-Z_red-X1-X2	GCMI	2.6657143942038095	0.05	0.4
Z_syn-Z_red-X1-X2	NPEET	6.681551075323718	0.05	0.4
Z_syn-Z_red-X1-X2	THOI	1.847719430923462	0.05	0.4
Z_syn-Z_red-X1-X2	GCMI	2.9899498124005466	0.05	0.5
Z_syn-Z_red-X1-X2	NPEET	6.818280336459485	0.05	0.5
Z_syn-Z_red-X1-X2	THOI	2.0724315643310547	0.05	0.5
Z_syn-Z_red-X1-X2	GCMI	3.2809688901470033	0.05	0.6
Z_syn-Z_red-X1-X2	NPEET	6.936833719303141	0.05	0.6
Z_syn-Z_red-X1-X2	THOI	2.274250602722168	0.05	0.6
Z_syn-Z_red-X1-X2	GCMI	3.5165486597741995	0.05	0.7
Z_syn-Z_red-X1-X2	NPEET	7.060131727349292	0.05	0.7
Z_syn-Z_red-X1-X2	THOI	2.437420153617859	0.05	0.7
Z_syn-Z_red-X1-X2	GCMI	3.739678841457136	0.05	0.8
Z_syn-Z_red-X1-X2	NPEET	7.1598083005292805	0.05	0.8
Z_syn-Z_red-X1-X2	THOI	2.592222046852112	0.05	0.8
Z_syn-Z_red-X1-X2	GCMI	3.9284029202895256	0.05	0.9
Z_syn-Z_red-X1-X2	NPEET	7.266197344042553	0.05	0.9
Z_syn-Z_red-X1-X2	THOI	2.722841429710388	0.05	0.9
Z_syn-Z_red-X1-X2	GCMI	3.955482315506866	0.05	0.91
Z_syn-Z_red-X1-X2	NPEET	7.242030646706098	0.05	0.91
Z_syn-Z_red-X1-X2	THOI	2.741895079612732	0.05	0.91
Z_syn-Z_red-X1-X2	GCMI	3.955842179602186	0.05	0.92
Z_syn-Z_red-X1-X2	NPEET	7.266164654308329	0.05	0.92
Z_syn-Z_red-X1-X2	THOI	2.741709089279175	0.05	0.92
Z_syn-Z_red-X1-X2	GCMI	3.9867657298910553	0.05	0.93
Z_syn-Z_red-X1-X2	NPEET	7.280995408066525	0.05	0.93
Z_syn-Z_red-X1-X2	THOI	2.7632622480392457	0.05	0.93
Z_syn-Z_red-X1-X2	GCMI	3.992928977369936	0.05	0.94
Z_syn-Z_red-X1-X2	NPEET	7.290985826105787	0.05	0.94
Z_syn-Z_red-X1-X2	THOI	2.7672619104385374	0.05	0.94
Z_syn-Z_red-X1-X2	GCMI	4.010256002197707	0.05	0.95
Z_syn-Z_red-X1-X2	NPEET	7.28793419546958	0.05	0.95
Z_syn-Z_red-X1-X2	THOI	2.7795050382614135	0.05	0.95
Z_syn-Z_red-X1-X2	GCMI	4.032288908816967	0.05	0.96
Z_syn-Z_red-X1-X2	NPEET	7.304135187679131	0.05	0.96
Z_syn-Z_red-X1-X2	THOI	2.7948333263397216	0.05	0.96
Z_syn-Z_red-X1-X2	GCMI	4.045602641390545	0.05	0.97
Z_syn-Z_red-X1-X2	NPEET	7.310357518848315	0.05	0.97
Z_syn-Z_red-X1-X2	THOI	2.804319715499878	0.05	0.97
Z_syn-Z_red-X1-X2	GCMI	4.072062062969741	0.05	0.98
Z_syn-Z_red-X1-X2	NPEET	7.322674323715463	0.05	0.98
Z_syn-Z_red-X1-X2	THOI	2.822231721878052	0.05	0.98
Z_syn-Z_red-X1-X2	GCMI	4.081195218547718	0.05	0.99
Z_syn-Z_red-X1-X2	NPEET	7.346905086001986	0.05	0.99
Z_syn-Z_red-X1-X2	THOI	2.8291293144226075	0.05	0.99
Z_syn-Z_red-X1-X2	GCMI	4.0901637567916005	0.05	1.0
Z_syn-Z_red-X1-X2	NPEET	7.378117238008258	0.05	1.0
Z_syn-Z_red-X1-X2	THOI	2.834974932670593	0.05	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.27425160783174124	0.06	0.01
Z_syn-Z_red-X1-X2	NPEET	6.369616914216534	0.06	0.01
Z_syn-Z_red-X1-X2	THOI	-0.19009701013565064	0.06	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.3905209497790188	0.06	0.02
Z_syn-Z_red-X1-X2	NPEET	5.635668882366835	0.06	0.02
Z_syn-Z_red-X1-X2	THOI	-0.2706887245178223	0.06	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.45407723721799104	0.06	0.03
Z_syn-Z_red-X1-X2	NPEET	5.336601213411683	0.06	0.03
Z_syn-Z_red-X1-X2	THOI	-0.3147426247596741	0.06	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.3986414991189184	0.06	0.04
Z_syn-Z_red-X1-X2	NPEET	5.212570476938425	0.06	0.04
Z_syn-Z_red-X1-X2	THOI	-0.2763178706169128	0.06	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.2913845104115168	0.06	0.05
Z_syn-Z_red-X1-X2	NPEET	5.186341039273731	0.06	0.05
Z_syn-Z_red-X1-X2	THOI	-0.20197268724441528	0.06	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.15938943975571784	0.06	0.06
Z_syn-Z_red-X1-X2	NPEET	5.190167377669747	0.06	0.06
Z_syn-Z_red-X1-X2	THOI	-0.1104809284210205	0.06	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.008952751684524163	0.06	0.07
Z_syn-Z_red-X1-X2	NPEET	5.243153641616046	0.06	0.07
Z_syn-Z_red-X1-X2	THOI	-0.006206345558166504	0.06	0.07
Z_syn-Z_red-X1-X2	GCMI	0.1307072811714316	0.06	0.08
Z_syn-Z_red-X1-X2	NPEET	5.280078641406643	0.06	0.08
Z_syn-Z_red-X1-X2	THOI	0.090598464012146	0.06	0.08
Z_syn-Z_red-X1-X2	GCMI	0.26944053482469893	0.06	0.09
Z_syn-Z_red-X1-X2	NPEET	5.338136908193695	0.06	0.09
Z_syn-Z_red-X1-X2	THOI	0.1867605924606323	0.06	0.09
Z_syn-Z_red-X1-X2	GCMI	0.3989438508292378	0.06	0.1
Z_syn-Z_red-X1-X2	NPEET	5.381545644931405	0.06	0.1
Z_syn-Z_red-X1-X2	THOI	0.2765251636505127	0.06	0.1
Z_syn-Z_red-X1-X2	GCMI	1.3380791945474593	0.06	0.2
Z_syn-Z_red-X1-X2	NPEET	5.785434352023188	0.06	0.2
Z_syn-Z_red-X1-X2	THOI	0.9274792909622193	0.06	0.2
Z_syn-Z_red-X1-X2	GCMI	1.9332037360154632	0.06	0.3
Z_syn-Z_red-X1-X2	NPEET	6.062402180851489	0.06	0.3
Z_syn-Z_red-X1-X2	THOI	1.3399825811386108	0.06	0.3
Z_syn-Z_red-X1-X2	GCMI	2.3575080122774597	0.06	0.4
Z_syn-Z_red-X1-X2	NPEET	6.248308826615087	0.06	0.4
Z_syn-Z_red-X1-X2	THOI	1.6340954303741455	0.06	0.4
Z_syn-Z_red-X1-X2	GCMI	2.709832953869934	0.06	0.5
Z_syn-Z_red-X1-X2	NPEET	6.440872178176311	0.06	0.5
Z_syn-Z_red-X1-X2	THOI	1.878253412246704	0.06	0.5
Z_syn-Z_red-X1-X2	GCMI	2.9826452814530136	0.06	0.6
Z_syn-Z_red-X1-X2	NPEET	6.540652996388215	0.06	0.6
Z_syn-Z_red-X1-X2	THOI	2.0672963142395018	0.06	0.6
Z_syn-Z_red-X1-X2	GCMI	3.241415478158904	0.06	0.7
Z_syn-Z_red-X1-X2	NPEET	6.665977460655773	0.06	0.7
Z_syn-Z_red-X1-X2	THOI	2.2469061613082886	0.06	0.7
Z_syn-Z_red-X1-X2	GCMI	3.4384991857591105	0.06	0.8
Z_syn-Z_red-X1-X2	NPEET	6.7546035692559965	0.06	0.8
Z_syn-Z_red-X1-X2	THOI	2.3831772089004515	0.06	0.8
Z_syn-Z_red-X1-X2	GCMI	3.6286973178175663	0.06	0.9
Z_syn-Z_red-X1-X2	NPEET	6.860931229854442	0.06	0.9
Z_syn-Z_red-X1-X2	THOI	2.5153553009033205	0.06	0.9
Z_syn-Z_red-X1-X2	GCMI	3.6764587733806264	0.06	0.91
Z_syn-Z_red-X1-X2	NPEET	6.873657212634332	0.06	0.91
Z_syn-Z_red-X1-X2	THOI	2.5481809854507445	0.06	0.91
Z_syn-Z_red-X1-X2	GCMI	3.677913829535261	0.06	0.92
Z_syn-Z_red-X1-X2	NPEET	6.871784941271136	0.06	0.92
Z_syn-Z_red-X1-X2	THOI	2.549058675765991	0.06	0.92
Z_syn-Z_red-X1-X2	GCMI	3.6817203358871473	0.06	0.93
Z_syn-Z_red-X1-X2	NPEET	6.874819133434739	0.06	0.93
Z_syn-Z_red-X1-X2	THOI	2.551889967918396	0.06	0.93
Z_syn-Z_red-X1-X2	GCMI	3.7102592848611784	0.06	0.94
Z_syn-Z_red-X1-X2	NPEET	6.890951882667106	0.06	0.94
Z_syn-Z_red-X1-X2	THOI	2.571733903884888	0.06	0.94
Z_syn-Z_red-X1-X2	GCMI	3.7151190871689095	0.06	0.95
Z_syn-Z_red-X1-X2	NPEET	6.883905258442814	0.06	0.95
Z_syn-Z_red-X1-X2	THOI	2.574899172782898	0.06	0.95
Z_syn-Z_red-X1-X2	GCMI	3.7487504233304856	0.06	0.96
Z_syn-Z_red-X1-X2	NPEET	6.915517904990965	0.06	0.96
Z_syn-Z_red-X1-X2	THOI	2.598443031311035	0.06	0.96
Z_syn-Z_red-X1-X2	GCMI	3.759629326668377	0.06	0.97
Z_syn-Z_red-X1-X2	NPEET	6.915415235122458	0.06	0.97
Z_syn-Z_red-X1-X2	THOI	2.605909585952759	0.06	0.97
Z_syn-Z_red-X1-X2	GCMI	3.7795678051746067	0.06	0.98
Z_syn-Z_red-X1-X2	NPEET	6.936839300644115	0.06	0.98
Z_syn-Z_red-X1-X2	THOI	2.619870162010193	0.06	0.98
Z_syn-Z_red-X1-X2	GCMI	3.7926611213168626	0.06	0.99
Z_syn-Z_red-X1-X2	NPEET	6.964914740882913	0.06	0.99
Z_syn-Z_red-X1-X2	THOI	2.62888445854187	0.06	0.99
Z_syn-Z_red-X1-X2	GCMI	3.812411698865984	0.06	1.0
Z_syn-Z_red-X1-X2	NPEET	6.969771199377847	0.06	1.0
Z_syn-Z_red-X1-X2	THOI	2.6424202919006348	0.06	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.27413498462243957	0.07	0.01
Z_syn-Z_red-X1-X2	NPEET	6.28303035883798	0.07	0.01
Z_syn-Z_red-X1-X2	THOI	-0.19001621007919312	0.07	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.3396590884130107	0.07	0.02
Z_syn-Z_red-X1-X2	NPEET	5.567283500918814	0.07	0.02
Z_syn-Z_red-X1-X2	THOI	-0.23543384075164794	0.07	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.42788823317537217	0.07	0.03
Z_syn-Z_red-X1-X2	NPEET	5.213789563253494	0.07	0.03
Z_syn-Z_red-X1-X2	THOI	-0.29658985137939453	0.07	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.4384767993308659	0.07	0.04
Z_syn-Z_red-X1-X2	NPEET	5.021686046811566	0.07	0.04
Z_syn-Z_red-X1-X2	THOI	-0.30392931699752807	0.07	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.37299011819940125	0.07	0.05
Z_syn-Z_red-X1-X2	NPEET	4.955016591054403	0.07	0.05
Z_syn-Z_red-X1-X2	THOI	-0.25853824615478516	0.07	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.26518474190966795	0.07	0.06
Z_syn-Z_red-X1-X2	NPEET	4.946682783113174	0.07	0.06
Z_syn-Z_red-X1-X2	THOI	-0.18381271362304688	0.07	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.1583699579978049	0.07	0.07
Z_syn-Z_red-X1-X2	NPEET	4.95857138358839	0.07	0.07
Z_syn-Z_red-X1-X2	THOI	-0.10977555513381958	0.07	0.07
Z_syn-Z_red-X1-X2	GCMI	-0.019289114400259422	0.07	0.08
Z_syn-Z_red-X1-X2	NPEET	5.007488887322897	0.07	0.08
Z_syn-Z_red-X1-X2	THOI	-0.013371777534484864	0.07	0.08
Z_syn-Z_red-X1-X2	GCMI	0.1019736427116138	0.07	0.09
Z_syn-Z_red-X1-X2	NPEET	5.043881960070653	0.07	0.09
Z_syn-Z_red-X1-X2	THOI	0.07068034410476684	0.07	0.09
Z_syn-Z_red-X1-X2	GCMI	0.22384983662776245	0.07	0.1
Z_syn-Z_red-X1-X2	NPEET	5.084236413461044	0.07	0.1
Z_syn-Z_red-X1-X2	THOI	0.15516029596328734	0.07	0.1
Z_syn-Z_red-X1-X2	GCMI	1.128902025073335	0.07	0.2
Z_syn-Z_red-X1-X2	NPEET	5.465487172223382	0.07	0.2
Z_syn-Z_red-X1-X2	THOI	0.7824877262115478	0.07	0.2
Z_syn-Z_red-X1-X2	GCMI	1.6931639223416997	0.07	0.3
Z_syn-Z_red-X1-X2	NPEET	5.725056604886702	0.07	0.3
Z_syn-Z_red-X1-X2	THOI	1.1736011981964112	0.07	0.3
Z_syn-Z_red-X1-X2	GCMI	2.1314927740543155	0.07	0.4
Z_syn-Z_red-X1-X2	NPEET	5.925855704522188	0.07	0.4
Z_syn-Z_red-X1-X2	THOI	1.477408528327942	0.07	0.4
Z_syn-Z_red-X1-X2	GCMI	2.4858436129504966	0.07	0.5
Z_syn-Z_red-X1-X2	NPEET	6.09399720257443	0.07	0.5
Z_syn-Z_red-X1-X2	THOI	1.7230195999145508	0.07	0.5
Z_syn-Z_red-X1-X2	GCMI	2.760412001484128	0.07	0.6
Z_syn-Z_red-X1-X2	NPEET	6.222911955077585	0.07	0.6
Z_syn-Z_red-X1-X2	THOI	1.9133550643920898	0.07	0.6
Z_syn-Z_red-X1-X2	GCMI	2.987740550334897	0.07	0.7
Z_syn-Z_red-X1-X2	NPEET	6.329033737824964	0.07	0.7
Z_syn-Z_red-X1-X2	THOI	2.0708618640899656	0.07	0.7
Z_syn-Z_red-X1-X2	GCMI	3.2103645586204173	0.07	0.8
Z_syn-Z_red-X1-X2	NPEET	6.421288982839348	0.07	0.8
Z_syn-Z_red-X1-X2	THOI	2.2253349304199217	0.07	0.8
Z_syn-Z_red-X1-X2	GCMI	3.394237174819353	0.07	0.9
Z_syn-Z_red-X1-X2	NPEET	6.518948344841952	0.07	0.9
Z_syn-Z_red-X1-X2	THOI	2.352601671218872	0.07	0.9
Z_syn-Z_red-X1-X2	GCMI	3.4059092221766285	0.07	0.91
Z_syn-Z_red-X1-X2	NPEET	6.541837613733643	0.07	0.91
Z_syn-Z_red-X1-X2	THOI	2.3609336614608765	0.07	0.91
Z_syn-Z_red-X1-X2	GCMI	3.4201961719253893	0.07	0.92
Z_syn-Z_red-X1-X2	NPEET	6.537231834952527	0.07	0.92
Z_syn-Z_red-X1-X2	THOI	2.370657801628113	0.07	0.92
Z_syn-Z_red-X1-X2	GCMI	3.434484674096428	0.07	0.93
Z_syn-Z_red-X1-X2	NPEET	6.545072690880514	0.07	0.93
Z_syn-Z_red-X1-X2	THOI	2.3807778120040894	0.07	0.93
Z_syn-Z_red-X1-X2	GCMI	3.452924144677438	0.07	0.94
Z_syn-Z_red-X1-X2	NPEET	6.54434878883053	0.07	0.94
Z_syn-Z_red-X1-X2	THOI	2.393232727050781	0.07	0.94
Z_syn-Z_red-X1-X2	GCMI	3.4698608929914387	0.07	0.95
Z_syn-Z_red-X1-X2	NPEET	6.557395552147045	0.07	0.95
Z_syn-Z_red-X1-X2	THOI	2.404878115653992	0.07	0.95
Z_syn-Z_red-X1-X2	GCMI	3.4921007514003377	0.07	0.96
Z_syn-Z_red-X1-X2	NPEET	6.583289340619027	0.07	0.96
Z_syn-Z_red-X1-X2	THOI	2.4205367088317873	0.07	0.96
Z_syn-Z_red-X1-X2	GCMI	3.5126008443083476	0.07	0.97
Z_syn-Z_red-X1-X2	NPEET	6.580673283602619	0.07	0.97
Z_syn-Z_red-X1-X2	THOI	2.434583902359009	0.07	0.97
Z_syn-Z_red-X1-X2	GCMI	3.511319398877969	0.07	0.98
Z_syn-Z_red-X1-X2	NPEET	6.591071471734044	0.07	0.98
Z_syn-Z_red-X1-X2	THOI	2.433851218223572	0.07	0.98
Z_syn-Z_red-X1-X2	GCMI	3.551118443259191	0.07	0.99
Z_syn-Z_red-X1-X2	NPEET	6.630766251091006	0.07	0.99
Z_syn-Z_red-X1-X2	THOI	2.4614189863204956	0.07	0.99
Z_syn-Z_red-X1-X2	GCMI	3.5564992546011522	0.07	1.0
Z_syn-Z_red-X1-X2	NPEET	6.646675375164274	0.07	1.0
Z_syn-Z_red-X1-X2	THOI	2.4651355028152464	0.07	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.27610601745884733	0.08	0.01
Z_syn-Z_red-X1-X2	NPEET	6.218520600800145	0.08	0.01
Z_syn-Z_red-X1-X2	THOI	-0.19138261079788207	0.08	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.3145460227153844	0.08	0.02
Z_syn-Z_red-X1-X2	NPEET	5.501625456731315	0.08	0.02
Z_syn-Z_red-X1-X2	THOI	-0.218026864528656	0.08	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.406739025268921	0.08	0.03
Z_syn-Z_red-X1-X2	NPEET	5.108612094686364	0.08	0.03
Z_syn-Z_red-X1-X2	THOI	-0.2819303870201111	0.08	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.4589885257570051	0.08	0.04
Z_syn-Z_red-X1-X2	NPEET	4.902152887768917	0.08	0.04
Z_syn-Z_red-X1-X2	THOI	-0.31814725399017335	0.08	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.40546009307201397	0.08	0.05
Z_syn-Z_red-X1-X2	NPEET	4.803003645063768	0.08	0.05
Z_syn-Z_red-X1-X2	THOI	-0.28104389905929567	0.08	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.35979538439324354	0.08	0.06
Z_syn-Z_red-X1-X2	NPEET	4.740185517694179	0.08	0.06
Z_syn-Z_red-X1-X2	THOI	-0.24939148426055907	0.08	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.2620120943784329	0.08	0.07
Z_syn-Z_red-X1-X2	NPEET	4.7404234116201796	0.08	0.07
Z_syn-Z_red-X1-X2	THOI	-0.18161411285400392	0.08	0.07
Z_syn-Z_red-X1-X2	GCMI	-0.14342448061097407	0.08	0.08
Z_syn-Z_red-X1-X2	NPEET	4.774607825799853	0.08	0.08
Z_syn-Z_red-X1-X2	THOI	-0.0994146466255188	0.08	0.08
Z_syn-Z_red-X1-X2	GCMI	-0.038405160185677675	0.08	0.09
Z_syn-Z_red-X1-X2	NPEET	4.79420662828076	0.08	0.09
Z_syn-Z_red-X1-X2	THOI	-0.026619696617126466	0.08	0.09
Z_syn-Z_red-X1-X2	GCMI	0.07095828637665616	0.08	0.1
Z_syn-Z_red-X1-X2	NPEET	4.824799430500485	0.08	0.1
Z_syn-Z_red-X1-X2	THOI	0.04918558597564697	0.08	0.1
Z_syn-Z_red-X1-X2	GCMI	0.935075177295228	0.08	0.2
Z_syn-Z_red-X1-X2	NPEET	5.17922891303147	0.08	0.2
Z_syn-Z_red-X1-X2	THOI	0.6481342077255249	0.08	0.2
Z_syn-Z_red-X1-X2	GCMI	1.5259070173462974	0.08	0.3
Z_syn-Z_red-X1-X2	NPEET	5.431582391271571	0.08	0.3
Z_syn-Z_red-X1-X2	THOI	1.0576730489730835	0.08	0.3
Z_syn-Z_red-X1-X2	GCMI	1.9262262732789968	0.08	0.4
Z_syn-Z_red-X1-X2	NPEET	5.629137683405532	0.08	0.4
Z_syn-Z_red-X1-X2	THOI	1.3351503610610962	0.08	0.4
Z_syn-Z_red-X1-X2	GCMI	2.2723086415722817	0.08	0.5
Z_syn-Z_red-X1-X2	NPEET	5.793590743863181	0.08	0.5
Z_syn-Z_red-X1-X2	THOI	1.5750577926635743	0.08	0.5
Z_syn-Z_red-X1-X2	GCMI	2.551864438087614	0.08	0.6
Z_syn-Z_red-X1-X2	NPEET	5.931476144378067	0.08	0.6
Z_syn-Z_red-X1-X2	THOI	1.7687661409378053	0.08	0.6
Z_syn-Z_red-X1-X2	GCMI	2.7838258194443046	0.08	0.7
Z_syn-Z_red-X1-X2	NPEET	6.042064716706879	0.08	0.7
Z_syn-Z_red-X1-X2	THOI	1.9295628786087036	0.08	0.7
Z_syn-Z_red-X1-X2	GCMI	3.0038387828662776	0.08	0.8
Z_syn-Z_red-X1-X2	NPEET	6.131946991416459	0.08	0.8
Z_syn-Z_red-X1-X2	THOI	2.0820560455322266	0.08	0.8
Z_syn-Z_red-X1-X2	GCMI	3.183913728868686	0.08	0.9
Z_syn-Z_red-X1-X2	NPEET	6.229930559351045	0.08	0.9
Z_syn-Z_red-X1-X2	THOI	2.2068252086639406	0.08	0.9
Z_syn-Z_red-X1-X2	GCMI	3.1934891813500594	0.08	0.91
Z_syn-Z_red-X1-X2	NPEET	6.23163301444322	0.08	0.91
Z_syn-Z_red-X1-X2	THOI	2.213695192337036	0.08	0.91
Z_syn-Z_red-X1-X2	GCMI	3.207221067578476	0.08	0.92
Z_syn-Z_red-X1-X2	NPEET	6.2420799928321715	0.08	0.92
Z_syn-Z_red-X1-X2	THOI	2.2230507135391235	0.08	0.92
Z_syn-Z_red-X1-X2	GCMI	3.2336992615084803	0.08	0.93
Z_syn-Z_red-X1-X2	NPEET	6.240639944738422	0.08	0.93
Z_syn-Z_red-X1-X2	THOI	2.241445803642273	0.08	0.93
Z_syn-Z_red-X1-X2	GCMI	3.2555148292519496	0.08	0.94
Z_syn-Z_red-X1-X2	NPEET	6.278061180288114	0.08	0.94
Z_syn-Z_red-X1-X2	THOI	2.256484270095825	0.08	0.94
Z_syn-Z_red-X1-X2	GCMI	3.255015276999404	0.08	0.95
Z_syn-Z_red-X1-X2	NPEET	6.26893136445875	0.08	0.95
Z_syn-Z_red-X1-X2	THOI	2.2560286998748778	0.08	0.95
Z_syn-Z_red-X1-X2	GCMI	3.2805977730181226	0.08	0.96
Z_syn-Z_red-X1-X2	NPEET	6.2693057972246296	0.08	0.96
Z_syn-Z_red-X1-X2	THOI	2.274012541770935	0.08	0.96
Z_syn-Z_red-X1-X2	GCMI	3.291346690643646	0.08	0.97
Z_syn-Z_red-X1-X2	NPEET	6.280869284962003	0.08	0.97
Z_syn-Z_red-X1-X2	THOI	2.28129186630249	0.08	0.97
Z_syn-Z_red-X1-X2	GCMI	3.3209033086015047	0.08	0.98
Z_syn-Z_red-X1-X2	NPEET	6.312315943513705	0.08	0.98
Z_syn-Z_red-X1-X2	THOI	2.301809287071228	0.08	0.98
Z_syn-Z_red-X1-X2	GCMI	3.331041670915339	0.08	0.99
Z_syn-Z_red-X1-X2	NPEET	6.327359294447133	0.08	0.99
Z_syn-Z_red-X1-X2	THOI	2.309017467498779	0.08	0.99
Z_syn-Z_red-X1-X2	GCMI	3.346205441278623	0.08	1.0
Z_syn-Z_red-X1-X2	NPEET	6.350097970694066	0.08	1.0
Z_syn-Z_red-X1-X2	THOI	2.319380044937134	0.08	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.2818859908514323	0.09	0.01
Z_syn-Z_red-X1-X2	NPEET	6.157087225979182	0.09	0.01
Z_syn-Z_red-X1-X2	THOI	-0.19538862705230714	0.09	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.3007514230444309	0.09	0.02
Z_syn-Z_red-X1-X2	NPEET	5.455187315186952	0.09	0.02
Z_syn-Z_red-X1-X2	THOI	-0.2084652900695801	0.09	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.37630614099927406	0.09	0.03
Z_syn-Z_red-X1-X2	NPEET	5.050594302404507	0.09	0.03
Z_syn-Z_red-X1-X2	THOI	-0.26083585023880007	0.09	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.45356194509077136	0.09	0.04
Z_syn-Z_red-X1-X2	NPEET	4.797683650683072	0.09	0.04
Z_syn-Z_red-X1-X2	THOI	-0.31438541412353516	0.09	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.4528131190414969	0.09	0.05
Z_syn-Z_red-X1-X2	NPEET	4.646947421784397	0.09	0.05
Z_syn-Z_red-X1-X2	THOI	-0.3138668298721313	0.09	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.40157047855227257	0.09	0.06
Z_syn-Z_red-X1-X2	NPEET	4.605383343628052	0.09	0.06
Z_syn-Z_red-X1-X2	THOI	-0.27834792137145997	0.09	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.32517661167102563	0.09	0.07
Z_syn-Z_red-X1-X2	NPEET	4.568680498891401	0.09	0.07
Z_syn-Z_red-X1-X2	THOI	-0.225395131111145	0.09	0.07
Z_syn-Z_red-X1-X2	GCMI	-0.25066743474348807	0.09	0.08
Z_syn-Z_red-X1-X2	NPEET	4.5803906404886	0.09	0.08
Z_syn-Z_red-X1-X2	THOI	-0.17375030517578124	0.09	0.08
Z_syn-Z_red-X1-X2	GCMI	-0.15371358997186152	0.09	0.09
Z_syn-Z_red-X1-X2	NPEET	4.590334999984823	0.09	0.09
Z_syn-Z_red-X1-X2	THOI	-0.10654661655426026	0.09	0.09
Z_syn-Z_red-X1-X2	GCMI	-0.061149809804043186	0.09	0.1
Z_syn-Z_red-X1-X2	NPEET	4.615353981946751	0.09	0.1
Z_syn-Z_red-X1-X2	THOI	-0.0423880934715271	0.09	0.1
Z_syn-Z_red-X1-X2	GCMI	0.7654695717153481	0.09	0.2
Z_syn-Z_red-X1-X2	NPEET	4.923321205667848	0.09	0.2
Z_syn-Z_red-X1-X2	THOI	0.5305750608444214	0.09	0.2
Z_syn-Z_red-X1-X2	GCMI	1.3565920526229178	0.09	0.3
Z_syn-Z_red-X1-X2	NPEET	5.192903397075176	0.09	0.3
Z_syn-Z_red-X1-X2	THOI	0.9403190374374389	0.09	0.3
Z_syn-Z_red-X1-X2	GCMI	1.765574643567642	0.09	0.4
Z_syn-Z_red-X1-X2	NPEET	5.377496208374143	0.09	0.4
Z_syn-Z_red-X1-X2	THOI	1.2238016605377198	0.09	0.4
Z_syn-Z_red-X1-X2	GCMI	2.097124055267723	0.09	0.5
Z_syn-Z_red-X1-X2	NPEET	5.546496665514616	0.09	0.5
Z_syn-Z_red-X1-X2	THOI	1.453590178489685	0.09	0.5
Z_syn-Z_red-X1-X2	GCMI	2.3777022866540594	0.09	0.6
Z_syn-Z_red-X1-X2	NPEET	5.656850617804317	0.09	0.6
Z_syn-Z_red-X1-X2	THOI	1.6481135129928588	0.09	0.6
Z_syn-Z_red-X1-X2	GCMI	2.607646295556164	0.09	0.7
Z_syn-Z_red-X1-X2	NPEET	5.765655734360799	0.09	0.7
Z_syn-Z_red-X1-X2	THOI	1.8074443340301514	0.09	0.7
Z_syn-Z_red-X1-X2	GCMI	2.8002448150732304	0.09	0.8
Z_syn-Z_red-X1-X2	NPEET	5.8745079154380715	0.09	0.8
Z_syn-Z_red-X1-X2	THOI	1.9410224199295043	0.09	0.8
Z_syn-Z_red-X1-X2	GCMI	2.9960716579874225	0.09	0.9
Z_syn-Z_red-X1-X2	NPEET	5.970854577185362	0.09	0.9
Z_syn-Z_red-X1-X2	THOI	2.0767579078674316	0.09	0.9
Z_syn-Z_red-X1-X2	GCMI	3.0044713168684978	0.09	0.91
Z_syn-Z_red-X1-X2	NPEET	5.972631995431366	0.09	0.91
Z_syn-Z_red-X1-X2	THOI	2.0825030326843263	0.09	0.91
Z_syn-Z_red-X1-X2	GCMI	3.0267840842498432	0.09	0.92
