n-plet	method	O-information	alpha	beta
X1-X2-Z_red	THOI	0.04005749225616455	0.4	0.01
X1-X2-Z_syn	GCMI	0.368673080363206	0.4	0.01
X1-X2-Z_syn	NPEET	-1.0980172609240855	0.4	0.01
X1-X2-Z_syn	THOI	0.25554492473602297	0.4	0.01
X1-X2-Z_syn-Z_red	GCMI	-0.47632474352247056	0.4	0.01
X1-X2-Z_syn-Z_red	NPEET	3.1749553567494053	0.4	0.01
X1-X2-Z_syn-Z_red	THOI	-0.3301634073257446	0.4	0.01
X1-X2-Z_red	GCMI	0.172904950661983	0.4	0.1
X1-X2-Z_red	NPEET	2.773956904161145	0.4	0.1
X1-X2-Z_red	THOI	0.11984879970550537	0.4	0.1
X1-X2-Z_syn	GCMI	0.3524489978997982	0.4	0.1
X1-X2-Z_syn	NPEET	-2.4228169808851607	0.4	0.1
X1-X2-Z_syn	THOI	0.24429924488067628	0.4	0.1
X1-X2-Z_syn-Z_red	GCMI	-1.8839108426416693	0.4	0.1
X1-X2-Z_syn-Z_red	NPEET	1.6071395819732364	0.4	0.1
X1-X2-Z_syn-Z_red	THOI	-1.3058282732963562	0.4	0.1
X1-X2-Z_red	GCMI	0.3702466046083821	0.4	0.2
X1-X2-Z_red	NPEET	2.8957882419917356	0.4	0.2
X1-X2-Z_red	THOI	0.2566354751586914	0.4	0.2
X1-X2-Z_syn	GCMI	0.27269490204727576	0.4	0.2
X1-X2-Z_syn	NPEET	-2.6477933355990677	0.4	0.2
X1-X2-Z_syn	THOI	0.18901790380477906	0.4	0.2
X1-X2-Z_syn-Z_red	GCMI	-3.376483738116626	0.4	0.2
X1-X2-Z_syn-Z_red	NPEET	1.2106788716600394	0.4	0.2
X1-X2-Z_syn-Z_red	THOI	-2.3404024720191954	0.4	0.2
X1-X2-Z_red	GCMI	0.6045564648017814	0.4	0.3
X1-X2-Z_red	NPEET	3.0772333716737217	0.4	0.3
X1-X2-Z_red	THOI	0.41904683113098146	0.4	0.3
X1-X2-Z_syn	GCMI	0.1893510810176417	0.4	0.3
X1-X2-Z_syn	NPEET	-2.675076066709979	0.4	0.3
X1-X2-Z_syn	THOI	0.13124840259552	0.4	0.3
X1-X2-Z_syn-Z_red	GCMI	-4.669003560516863	0.4	0.3
X1-X2-Z_syn-Z_red	NPEET	1.0841081442002878	0.4	0.3
X1-X2-Z_syn-Z_red	THOI	-3.2363136410713196	0.4	0.3
X1-X2-Z_red	GCMI	0.8393056311011954	0.4	0.4
X1-X2-Z_red	NPEET	3.2525817788780906	0.4	0.4
X1-X2-Z_red	THOI	0.5817625522613525	0.4	0.4
X1-X2-Z_syn	GCMI	0.13221856083472164	0.4	0.4
X1-X2-Z_syn	NPEET	-2.651614168584307	0.4	0.4
X1-X2-Z_syn	THOI	0.09164711236953735	0.4	0.4
X1-X2-Z_syn-Z_red	GCMI	-5.547995968853604	0.4	0.4
X1-X2-Z_syn-Z_red	NPEET	1.062356010607043	0.4	0.4
X1-X2-Z_syn-Z_red	THOI	-3.8455756425857546	0.4	0.4
X1-X2-Z_red	GCMI	1.0659186137014875	0.4	0.5
X1-X2-Z_red	NPEET	3.4215259154421687	0.4	0.5
X1-X2-Z_red	THOI	0.7388384222984314	0.4	0.5
X1-X2-Z_syn	GCMI	0.09492336451297101	0.4	0.5
X1-X2-Z_syn	NPEET	-2.601100997252632	0.4	0.5
X1-X2-Z_syn	THOI	0.06579604148864746	0.4	0.5
X1-X2-Z_syn-Z_red	GCMI	-5.918706068736631	0.4	0.5
X1-X2-Z_syn-Z_red	NPEET	1.0838884483194748	0.4	0.5
X1-X2-Z_syn-Z_red	THOI	-4.102555227279663	0.4	0.5
X1-X2-Z_red	GCMI	1.270306781294762	0.4	0.6
X1-X2-Z_red	NPEET	3.5643564004470756	0.4	0.6
X1-X2-Z_red	THOI	0.8805094480514526	0.4	0.6
X1-X2-Z_syn	GCMI	0.06843214460319791	0.4	0.6
X1-X2-Z_syn	NPEET	-2.5461049487325975	0.4	0.6
X1-X2-Z_syn	THOI	0.047433650493621825	0.4	0.6
X1-X2-Z_syn-Z_red	GCMI	-5.905455302639972	0.4	0.6
X1-X2-Z_syn-Z_red	NPEET	1.1212846590041505	0.4	0.6
X1-X2-Z_syn-Z_red	THOI	-4.093340516090393	0.4	0.6
X1-X2-Z_red	GCMI	1.4553275198797428	0.4	0.7
X1-X2-Z_red	NPEET	3.6941485543494688	0.4	0.7
X1-X2-Z_red	THOI	1.0087560653686523	0.4	0.7
X1-X2-Z_syn	GCMI	0.052821798991184374	0.4	0.7
X1-X2-Z_syn	NPEET	-2.4950799807669184	0.4	0.7
X1-X2-Z_syn	THOI	0.0366134524345398	0.4	0.7
X1-X2-Z_syn-Z_red	GCMI	-5.5963045012508195	0.4	0.7
X1-X2-Z_syn-Z_red	NPEET	1.1838031394326323	0.4	0.7
X1-X2-Z_syn-Z_red	THOI	-3.8790268659591676	0.4	0.7
X1-X2-Z_red	GCMI	1.6243189725478087	0.4	0.8
X1-X2-Z_red	NPEET	3.818956351956787	0.4	0.8
X1-X2-Z_red	THOI	1.1258920073509215	0.4	0.8
X1-X2-Z_syn	GCMI	0.041008977373184805	0.4	0.8
X1-X2-Z_syn	NPEET	-2.438854690388614	0.4	0.8
X1-X2-Z_syn	THOI	0.028425383567810058	0.4	0.8
X1-X2-Z_syn-Z_red	GCMI	-5.301563645564027	0.4	0.8
X1-X2-Z_syn-Z_red	NPEET	1.2924464899565689	0.4	0.8
X1-X2-Z_syn-Z_red	THOI	-3.6747926473617554	0.4	0.8
X1-X2-Z_red	GCMI	1.7873685450029204	0.4	0.9
X1-X2-Z_red	NPEET	3.93368450912214	0.4	0.9
X1-X2-Z_red	THOI	1.2389095783233643	0.4	0.9
X1-X2-Z_syn	GCMI	0.033268115594938544	0.4	0.9
X1-X2-Z_syn	NPEET	-2.390645120642202	0.4	0.9
X1-X2-Z_syn	THOI	0.023059964179992676	0.4	0.9
X1-X2-Z_syn-Z_red	GCMI	-4.976413240777224	0.4	0.9
X1-X2-Z_syn-Z_red	NPEET	1.4236088794164847	0.4	0.9
X1-X2-Z_syn-Z_red	THOI	-3.449386954307556	0.4	0.9
X1-X2-Z_red	GCMI	1.9249098213165965	0.4	1.0
X1-X2-Z_red	NPEET	4.028777139174388	0.4	1.0
X1-X2-Z_red	THOI	1.3342458486557007	0.4	1.0
X1-X2-Z_syn	GCMI	0.02764128050419299	0.4	1.0
X1-X2-Z_syn	NPEET	-2.3583363330273714	0.4	1.0
X1-X2-Z_syn	THOI	0.019159698486328126	0.4	1.0
X1-X2-Z_syn-Z_red	GCMI	-4.8500350512673664	0.4	1.0
X1-X2-Z_syn-Z_red	NPEET	1.5510235620777917	0.4	1.0
X1-X2-Z_syn-Z_red	THOI	-3.3617437362670897	0.4	1.0
X1-X2-Z_red	GCMI	0.056323075876297944	0.5	0.01
X1-X2-Z_red	NPEET	3.05887297798324	0.5	0.01
X1-X2-Z_red	THOI	0.03904037475585938	0.5	0.01
X1-X2-Z_syn	GCMI	0.3665653106600757	0.5	0.01
X1-X2-Z_syn	NPEET	-1.0286313483243785	0.5	0.01
X1-X2-Z_syn	THOI	0.25408393144607544	0.5	0.01
X1-X2-Z_syn-Z_red	GCMI	-0.45257487063853574	0.5	0.01
X1-X2-Z_syn-Z_red	NPEET	3.050099136769082	0.5	0.01
X1-X2-Z_syn-Z_red	THOI	-0.3137014389038086	0.5	0.01
X1-X2-Z_red	GCMI	0.14351810058291595	0.5	0.1
X1-X2-Z_red	NPEET	2.8775054350624307	0.5	0.1
X1-X2-Z_red	THOI	0.09947936534881592	0.5	0.1
X1-X2-Z_syn	GCMI	0.3633473811160239	0.5	0.1
X1-X2-Z_syn	NPEET	-2.3821559998846844	0.5	0.1
X1-X2-Z_syn	THOI	0.25185338258743284	0.5	0.1
X1-X2-Z_syn-Z_red	GCMI	-1.5687623948531069	0.5	0.1
X1-X2-Z_syn-Z_red	NPEET	1.495432314074991	0.5	0.1
X1-X2-Z_syn-Z_red	THOI	-1.0873838782310485	0.5	0.1
X1-X2-Z_red	GCMI	0.28428891555248137	0.5	0.2
X1-X2-Z_red	NPEET	2.941875049322634	0.5	0.2
X1-X2-Z_red	THOI	0.1970542550086975	0.5	0.2
X1-X2-Z_syn	GCMI	0.3081634568677566	0.5	0.2
X1-X2-Z_syn	NPEET	-2.6696221668007754	0.5	0.2
X1-X2-Z_syn	THOI	0.21360282897949218	0.5	0.2
X1-X2-Z_syn-Z_red	GCMI	-2.8107970610813604	0.5	0.2
X1-X2-Z_syn-Z_red	NPEET	1.0407630028893244	0.5	0.2
X1-X2-Z_syn-Z_red	THOI	-1.9482965111732482	0.5	0.2
X1-X2-Z_red	GCMI	0.45684664965550087	0.5	0.3
X1-X2-Z_red	NPEET	3.0792482099283265	0.5	0.3
X1-X2-Z_red	THOI	0.3166621208190918	0.5	0.3
X1-X2-Z_syn	GCMI	0.2379152703567618	0.5	0.3
X1-X2-Z_syn	NPEET	-2.734575033481408	0.5	0.3
X1-X2-Z_syn	THOI	0.16491049528121948	0.5	0.3
X1-X2-Z_syn-Z_red	GCMI	-3.9122803902802183	0.5	0.3
X1-X2-Z_syn-Z_red	NPEET	0.8810553787578217	0.5	0.3
X1-X2-Z_syn-Z_red	THOI	-2.7117881655693052	0.5	0.3
X1-X2-Z_red	GCMI	0.6498847662529537	0.5	0.4
X1-X2-Z_red	NPEET	3.219768784353107	0.5	0.4
X1-X2-Z_red	THOI	0.450465989112854	0.5	0.4
X1-X2-Z_syn	GCMI	0.17830320973120006	0.5	0.4
X1-X2-Z_syn	NPEET	-2.7451925126887375	0.5	0.4
X1-X2-Z_syn	THOI	0.12359060049057007	0.5	0.4
X1-X2-Z_syn-Z_red	GCMI	-4.8316203269218025	0.5	0.4
X1-X2-Z_syn-Z_red	NPEET	0.8052257301456741	0.5	0.4
X1-X2-Z_syn-Z_red	THOI	-3.3490231037139893	0.5	0.4
X1-X2-Z_red	GCMI	0.84212853583838	0.5	0.5
X1-X2-Z_red	NPEET	3.3605149791041784	0.5	0.5
X1-X2-Z_red	THOI	0.5837193369865418	0.5	0.5
X1-X2-Z_syn	GCMI	0.13150657576940952	0.5	0.5
X1-X2-Z_syn	NPEET	-2.7236684207240094	0.5	0.5
X1-X2-Z_syn	THOI	0.09115362167358398	0.5	0.5
X1-X2-Z_syn-Z_red	GCMI	-5.553474643191794	0.5	0.5
X1-X2-Z_syn-Z_red	NPEET	0.7868477065861527	0.5	0.5
X1-X2-Z_syn-Z_red	THOI	-3.849371814727783	0.5	0.5
X1-X2-Z_red	GCMI	1.019494817993115	0.5	0.6
X1-X2-Z_red	NPEET	3.49110518985539	0.5	0.6
X1-X2-Z_red	THOI	0.7066601514816284	0.5	0.6
X1-X2-Z_syn	GCMI	0.09803301613379851	0.5	0.6
X1-X2-Z_syn	NPEET	-2.6756558605970393	0.5	0.6
X1-X2-Z_syn	THOI	0.06795148849487305	0.5	0.6
X1-X2-Z_syn-Z_red	GCMI	-5.783885265879489	0.5	0.6
X1-X2-Z_syn-Z_red	NPEET	0.8371672607104497	0.5	0.6
X1-X2-Z_syn-Z_red	THOI	-4.0090960502624515	0.5	0.6
X1-X2-Z_red	GCMI	1.1895522637160163	0.5	0.7
X1-X2-Z_red	NPEET	3.620500820116024	0.5	0.7
X1-X2-Z_red	THOI	0.8245347499847412	0.5	0.7
X1-X2-Z_syn	GCMI	0.07765409734509769	0.5	0.7
X1-X2-Z_syn	NPEET	-2.634313649874993	0.5	0.7
X1-X2-Z_syn	THOI	0.05382592678070068	0.5	0.7
X1-X2-Z_syn-Z_red	GCMI	-5.9772919624905425	0.5	0.7
X1-X2-Z_syn-Z_red	NPEET	0.9190812894599498	0.5	0.7
X1-X2-Z_syn-Z_red	THOI	-4.1431371688842775	0.5	0.7
X1-X2-Z_red	GCMI	1.3525203884250403	0.5	0.8
X1-X2-Z_red	NPEET	3.728345132013095	0.5	0.8
X1-X2-Z_red	THOI	0.9374956369400025	0.5	0.8
X1-X2-Z_syn	GCMI	0.06139313033461145	0.5	0.8
X1-X2-Z_syn	NPEET	-2.59464333085561	0.5	0.8
X1-X2-Z_syn	THOI	0.042554712295532225	0.5	0.8
X1-X2-Z_syn-Z_red	GCMI	-5.760451240543646	0.5	0.8
X1-X2-Z_syn-Z_red	NPEET	1.0173558546360615	0.5	0.8
X1-X2-Z_syn-Z_red	THOI	-3.99290874004364	0.5	0.8
X1-X2-Z_red	GCMI	1.4972934311662027	0.5	0.9
X1-X2-Z_red	NPEET	3.8265291220932185	0.5	0.9
X1-X2-Z_red	THOI	1.0378446698188781	0.5	0.9
X1-X2-Z_syn	GCMI	0.051548440516779204	0.5	0.9
X1-X2-Z_syn	NPEET	-2.5502983868136404	0.5	0.9
X1-X2-Z_syn	THOI	0.03573087453842163	0.5	0.9
X1-X2-Z_syn-Z_red	GCMI	-5.5989988239356885	0.5	0.9
X1-X2-Z_syn-Z_red	NPEET	1.1456135889536534	0.5	0.9
X1-X2-Z_syn-Z_red	THOI	-3.8809590339660645	0.5	0.9
X1-X2-Z_red	GCMI	1.6288747370001921	0.5	1.0
X1-X2-Z_red	NPEET	3.929107720726095	0.5	1.0
X1-X2-Z_red	THOI	1.129049825668335	0.5	1.0
X1-X2-Z_syn	GCMI	0.04146285777749568	0.5	1.0
X1-X2-Z_syn	NPEET	-2.512975012384118	0.5	1.0
X1-X2-Z_syn	THOI	0.028740012645721437	0.5	1.0
X1-X2-Z_syn-Z_red	GCMI	-5.355463658121141	0.5	1.0
X1-X2-Z_syn-Z_red	NPEET	1.275447360948379	0.5	1.0
X1-X2-Z_syn-Z_red	THOI	-3.7121463298797606	0.5	1.0
X1-X2-Z_red	GCMI	0.054527093187601364	0.6	0.01
X1-X2-Z_red	NPEET	3.1539321047122693	0.6	0.01
X1-X2-Z_red	THOI	0.03779548406600952	0.6	0.01
X1-X2-Z_syn	GCMI	0.3655373779850056	0.6	0.01
X1-X2-Z_syn	NPEET	-0.9832566877633149	0.6	0.01
X1-X2-Z_syn	THOI	0.25337135791778564	0.6	0.01
X1-X2-Z_syn-Z_red	GCMI	-0.43915383038296474	0.6	0.01
X1-X2-Z_syn-Z_red	NPEET	2.918765489554032	0.6	0.01
X1-X2-Z_syn-Z_red	THOI	-0.3043988227844238	0.6	0.01
X1-X2-Z_red	GCMI	0.12440924098977368	0.6	0.1
X1-X2-Z_red	NPEET	2.9601250401935753	0.6	0.1
X1-X2-Z_red	THOI	0.0862341046333313	0.6	0.1
X1-X2-Z_syn	GCMI	0.3667952838434431	0.6	0.1
X1-X2-Z_syn	NPEET	-2.3382350981590756	0.6	0.1
X1-X2-Z_syn	THOI	0.25424336194992064	0.6	0.1
X1-X2-Z_syn-Z_red	GCMI	-1.3653168441328263	0.6	0.1
X1-X2-Z_syn-Z_red	NPEET	1.3954719914659066	0.6	0.1
X1-X2-Z_syn-Z_red	THOI	-0.9463661432266235	0.6	0.1
X1-X2-Z_red	GCMI	0.23123726604301723	0.6	0.2
X1-X2-Z_red	NPEET	2.991258308001089	0.6	0.2
X1-X2-Z_red	THOI	0.16028170585632323	0.6	0.2
X1-X2-Z_syn	GCMI	0.33092466599834225	0.6	0.2
X1-X2-Z_syn	NPEET	-2.6569356769512917	0.6	0.2
X1-X2-Z_syn	THOI	0.22937958240509032	0.6	0.2
X1-X2-Z_syn-Z_red	GCMI	-2.3997943624461255	0.6	0.2
X1-X2-Z_syn-Z_red	NPEET	0.9208404870659865	0.6	0.2
X1-X2-Z_syn-Z_red	THOI	-1.6634116411209106	0.6	0.2
X1-X2-Z_red	GCMI	0.3684276159630216	0.6	0.3
X1-X2-Z_red	NPEET	3.090508229431323	0.6	0.3
X1-X2-Z_red	THOI	0.2553748369216919	0.6	0.3
X1-X2-Z_syn	GCMI	0.27154514966030274	0.6	0.3
X1-X2-Z_syn	NPEET	-2.7641780783287535	0.6	0.3
X1-X2-Z_syn	THOI	0.18822093009948732	0.6	0.3
X1-X2-Z_syn-Z_red	GCMI	-3.38220199421099	0.6	0.3
X1-X2-Z_syn-Z_red	NPEET	0.7078560554974656	0.6	0.3
X1-X2-Z_syn-Z_red	THOI	-2.3443636775016783	0.6	0.3
X1-X2-Z_red	GCMI	0.5223919333380488	0.6	0.4
X1-X2-Z_red	NPEET	3.2110568876752352	0.6	0.4
X1-X2-Z_red	THOI	0.3620947599411011	0.6	0.4
X1-X2-Z_syn	GCMI	0.2157685413011307	0.6	0.4
X1-X2-Z_syn	NPEET	-2.7920337179628714	0.6	0.4
X1-X2-Z_syn	THOI	0.14955947399139405	0.6	0.4
X1-X2-Z_syn-Z_red	GCMI	-4.26365761977037	0.6	0.4
X1-X2-Z_syn-Z_red	NPEET	0.6161386705677113	0.6	0.4
X1-X2-Z_syn-Z_red	THOI	-2.95533527135849	0.6	0.4
X1-X2-Z_red	GCMI	0.6829073446075522	0.6	0.5
X1-X2-Z_red	NPEET	3.3309358229817243	0.6	0.5
X1-X2-Z_red	THOI	0.47335546016693114	0.6	0.5
X1-X2-Z_syn	GCMI	0.16574874119547395	0.6	0.5
X1-X2-Z_syn	NPEET	-2.7908351470063923	0.6	0.5
X1-X2-Z_syn	THOI	0.1148884654045105	0.6	0.5
X1-X2-Z_syn-Z_red	GCMI	-4.98142109358244	0.6	0.5
X1-X2-Z_syn-Z_red	NPEET	0.596387873550806	0.6	0.5
X1-X2-Z_syn-Z_red	THOI	-3.452869915962219	0.6	0.5
X1-X2-Z_red	GCMI	0.8383474385038048	0.6	0.6
X1-X2-Z_red	NPEET	3.448402822970676	0.6	0.6
X1-X2-Z_red	THOI	0.5810983538627624	0.6	0.6
X1-X2-Z_syn	GCMI	0.13354675070362157	0.6	0.6
X1-X2-Z_syn	NPEET	-2.7605436881454404	0.6	0.6
X1-X2-Z_syn	THOI	0.09256782531738281	0.6	0.6
X1-X2-Z_syn-Z_red	GCMI	-5.479401206561109	0.6	0.6
X1-X2-Z_syn-Z_red	NPEET	0.6469263516731312	0.6	0.6
X1-X2-Z_syn-Z_red	THOI	-3.7980453252792357	0.6	0.6
X1-X2-Z_red	GCMI	0.9868257157336655	0.6	0.7
X1-X2-Z_red	NPEET	3.5608833468918406	0.6	0.7
X1-X2-Z_red	THOI	0.6840157747268677	0.6	0.7
X1-X2-Z_syn	GCMI	0.1034209516321083	0.6	0.7
X1-X2-Z_syn	NPEET	-2.73116397039529	0.6	0.7
X1-X2-Z_syn	THOI	0.07168620824813843	0.6	0.7
X1-X2-Z_syn-Z_red	GCMI	-5.803857197148438	0.6	0.7
X1-X2-Z_syn-Z_red	NPEET	0.7179408654858795	0.6	0.7
X1-X2-Z_syn-Z_red	THOI	-4.022925782203674	0.6	0.7
X1-X2-Z_red	GCMI	1.1403100900662375	0.6	0.8
X1-X2-Z_red	NPEET	3.6681092292375026	0.6	0.8
X1-X2-Z_red	THOI	0.7904026508331299	0.6	0.8
X1-X2-Z_syn	GCMI	0.08454716067592823	0.6	0.8
X1-X2-Z_syn	NPEET	-2.694715869218859	0.6	0.8
X1-X2-Z_syn	THOI	0.05860369205474854	0.6	0.8
X1-X2-Z_syn-Z_red	GCMI	-5.9977242377266515	0.6	0.8
X1-X2-Z_syn-Z_red	NPEET	0.8257859076559496	0.6	0.8
X1-X2-Z_syn-Z_red	THOI	-4.15734212398529	0.6	0.8
X1-X2-Z_red	GCMI	1.274095933048687	0.6	0.9
X1-X2-Z_red	NPEET	3.7695627748976235	0.6	0.9
X1-X2-Z_red	THOI	0.8831360101699829	0.6	0.9
X1-X2-Z_syn	GCMI	0.06868214835319204	0.6	0.9
X1-X2-Z_syn	NPEET	-2.6637555180118477	0.6	0.9
X1-X2-Z_syn	THOI	0.047607052326202395	0.6	0.9
X1-X2-Z_syn-Z_red	GCMI	-5.806262088535518	0.6	0.9
X1-X2-Z_syn-Z_red	NPEET	0.9333205263061272	0.6	0.9
X1-X2-Z_syn-Z_red	THOI	-4.024568128585815	0.6	0.9
X1-X2-Z_red	GCMI	1.3998558580366378	0.6	1.0
X1-X2-Z_red	NPEET	3.856033935791062	0.6	1.0
X1-X2-Z_red	THOI	0.9703060388565063	0.6	1.0
X1-X2-Z_syn	GCMI	0.057081442234866754	0.6	1.0
X1-X2-Z_syn	NPEET	-2.622979669357164	0.6	1.0
X1-X2-Z_syn	THOI	0.0395659327507019	0.6	1.0
X1-X2-Z_syn-Z_red	GCMI	-5.615136684787773	0.6	1.0
X1-X2-Z_syn-Z_red	NPEET	1.071567969800149	0.6	1.0
X1-X2-Z_syn-Z_red	THOI	-3.8920994281768797	0.6	1.0
X1-X2-Z_red	GCMI	0.053731881156858695	0.7	0.01
X1-X2-Z_red	NPEET	3.2417342937144076	0.7	0.01
X1-X2-Z_red	THOI	0.03724426031112671	0.7	0.01
X1-X2-Z_syn	GCMI	0.36788155694064334	0.7	0.01
X1-X2-Z_syn	NPEET	-0.9278520979417735	0.7	0.01
X1-X2-Z_syn	THOI	0.2549963355064392	0.7	0.01
X1-X2-Z_syn-Z_red	GCMI	-0.4161105253470292	0.7	0.01
X1-X2-Z_syn-Z_red	NPEET	2.8138420884965325	0.7	0.01
X1-X2-Z_syn-Z_red	THOI	-0.28842644691467284	0.7	0.01
X1-X2-Z_red	GCMI	0.11189393693218896	0.7	0.1
X1-X2-Z_red	NPEET	3.0332338824738785	0.7	0.1
X1-X2-Z_red	THOI	0.07755908966064454	0.7	0.1
X1-X2-Z_syn	GCMI	0.3687154903107588	0.7	0.1
X1-X2-Z_syn	NPEET	-2.296230697885101	0.7	0.1
X1-X2-Z_syn	THOI	0.25557421445846557	0.7	0.1
X1-X2-Z_syn-Z_red	GCMI	-1.2131235103639972	0.7	0.1
X1-X2-Z_syn-Z_red	NPEET	1.2913567120303548	0.7	0.1
X1-X2-Z_syn-Z_red	THOI	-0.8408737540245056	0.7	0.1
X1-X2-Z_red	GCMI	0.2009341611308248	0.7	0.2
X1-X2-Z_red	NPEET	3.047368529620111	0.7	0.2
X1-X2-Z_red	THOI	0.13927710056304932	0.7	0.2
X1-X2-Z_syn	GCMI	0.34713970839842895	0.7	0.2
X1-X2-Z_syn	NPEET	-2.6271378762785096	0.7	0.2
X1-X2-Z_syn	THOI	0.24061906337738037	0.7	0.2
X1-X2-Z_syn-Z_red	GCMI	-2.107411886684404	0.7	0.2
X1-X2-Z_syn-Z_red	NPEET	0.8269070541408148	0.7	0.2
X1-X2-Z_syn-Z_red	THOI	-1.4607478618621825	0.7	0.2
X1-X2-Z_red	GCMI	0.30928443766726144	0.7	0.3
X1-X2-Z_red	NPEET	3.124020772182874	0.7	0.3
X1-X2-Z_red	THOI	0.21437984704971313	0.7	0.3
X1-X2-Z_syn	GCMI	0.30016708828847644	0.7	0.3
X1-X2-Z_syn	NPEET	-2.766518989863489	0.7	0.3
X1-X2-Z_syn	THOI	0.20806013345718383	0.7	0.3
X1-X2-Z_syn-Z_red	GCMI	-2.9715991918965883	0.7	0.3
X1-X2-Z_syn-Z_red	NPEET	0.5828372711228377	0.7	0.3
X1-X2-Z_syn-Z_red	THOI	-2.0597566843032835	0.7	0.3
X1-X2-Z_red	GCMI	0.43051830331779845	0.7	0.4
X1-X2-Z_red	NPEET	3.2087084036988687	0.7	0.4
X1-X2-Z_red	THOI	0.29841272830963134	0.7	0.4
X1-X2-Z_syn	GCMI	0.24577102893533054	0.7	0.4
X1-X2-Z_syn	NPEET	-2.8238674391190326	0.7	0.4
X1-X2-Z_syn	THOI	0.17035562992095948	0.7	0.4
X1-X2-Z_syn-Z_red	GCMI	-3.7162836659161664	0.7	0.4
X1-X2-Z_syn-Z_red	NPEET	0.46985909946804016	0.7	0.4
X1-X2-Z_syn-Z_red	THOI	-2.5759348630905152	0.7	0.4
X1-X2-Z_red	GCMI	0.5670125526973302	0.7	0.5
X1-X2-Z_red	NPEET	3.329461423548414	0.7	0.5
X1-X2-Z_red	THOI	0.393023419380188	0.7	0.5
X1-X2-Z_syn	GCMI	0.19923659787421752	0.7	0.5
X1-X2-Z_syn	NPEET	-2.8279328718309507	0.7	0.5
X1-X2-Z_syn	THOI	0.13810062408447266	0.7	0.5
X1-X2-Z_syn-Z_red	GCMI	-4.456422086027586	0.7	0.5
X1-X2-Z_syn-Z_red	NPEET	0.4662250326192005	0.7	0.5
X1-X2-Z_syn-Z_red	THOI	-3.0889540672302247	0.7	0.5
X1-X2-Z_red	GCMI	0.7038882025026834	0.7	0.6
X1-X2-Z_red	NPEET	3.4251623526466637	0.7	0.6
X1-X2-Z_red	THOI	0.48789831399917605	0.7	0.6
X1-X2-Z_syn	GCMI	0.16242082954751771	0.7	0.6
X1-X2-Z_syn	NPEET	-2.8177495137533684	0.7	0.6
X1-X2-Z_syn	THOI	0.11258167028427124	0.7	0.6
X1-X2-Z_syn-Z_red	GCMI	-5.129352444970643	0.7	0.6
X1-X2-Z_syn-Z_red	NPEET	0.5085616806739679	0.7	0.6
X1-X2-Z_syn-Z_red	THOI	-3.555398154258728	0.7	0.6
X1-X2-Z_red	GCMI	0.8373359544371525	0.7	0.7
X1-X2-Z_red	NPEET	3.521086890227168	0.7	0.7
X1-X2-Z_red	THOI	0.5803972959518433	0.7	0.7
X1-X2-Z_syn	GCMI	0.12984888204293585	0.7	0.7
X1-X2-Z_syn	NPEET	-2.8015687735722175	0.7	0.7
X1-X2-Z_syn	THOI	0.09000449180603028	0.7	0.7
X1-X2-Z_syn-Z_red	GCMI	-5.447601488659132	0.7	0.7
X1-X2-Z_syn-Z_red	NPEET	0.584098676774646	0.7	0.7
X1-X2-Z_syn-Z_red	THOI	-3.7759991884231567	0.7	0.7
X1-X2-Z_red	GCMI	0.9729775170434769	0.7	0.8
X1-X2-Z_red	NPEET	3.6226839290397463	0.7	0.8
X1-X2-Z_red	THOI	0.6744168877601624	0.7	0.8
X1-X2-Z_syn	GCMI	0.10854122336442225	0.7	0.8
X1-X2-Z_syn	NPEET	-2.772517916412937	0.7	0.8
X1-X2-Z_syn	THOI	0.07523529529571533	0.7	0.8
X1-X2-Z_syn-Z_red	GCMI	-5.7606520053736885	0.7	0.8
X1-X2-Z_syn-Z_red	NPEET	0.679102693943001	0.7	0.8
X1-X2-Z_syn-Z_red	THOI	-3.9930042743682863	0.7	0.8
X1-X2-Z_red	GCMI	1.0943591264488621	0.7	0.9
X1-X2-Z_red	NPEET	3.713230981111505	0.7	0.9
X1-X2-Z_red	THOI	0.758551824092865	0.7	0.9
X1-X2-Z_syn	GCMI	0.08941861106772708	0.7	0.9
X1-X2-Z_syn	NPEET	-2.7455665016963904	0.7	0.9
X1-X2-Z_syn	THOI	0.06198040246963501	0.7	0.9
X1-X2-Z_syn-Z_red	GCMI	-5.90794025271512	0.7	0.9
X1-X2-Z_syn-Z_red	NPEET	0.7795350145122381	0.7	0.9
X1-X2-Z_syn-Z_red	THOI	-4.095056557655335	0.7	0.9
X1-X2-Z_red	GCMI	1.2114872741739373	0.7	1.0
X1-X2-Z_red	NPEET	3.792571019101248	0.7	1.0
X1-X2-Z_red	THOI	0.839738929271698	0.7	1.0
X1-X2-Z_syn	GCMI	0.07500285855510436	0.7	1.0
X1-X2-Z_syn	NPEET	-2.7171051282652243	0.7	1.0
X1-X2-Z_syn	THOI	0.05198814868927002	0.7	1.0
X1-X2-Z_syn-Z_red	GCMI	-5.941889133213355	0.7	1.0
X1-X2-Z_syn-Z_red	NPEET	0.8937399664542633	0.7	1.0
X1-X2-Z_syn-Z_red	THOI	-4.1186014175415036	0.7	1.0
X1-X2-Z_red	GCMI	0.0530952704328699	0.8	0.01
X1-X2-Z_red	NPEET	3.3139828979127843	0.8	0.01
X1-X2-Z_red	THOI	0.03680300712585449	0.8	0.01
X1-X2-Z_syn	GCMI	0.36723336613703184	0.8	0.01
